tweet_id,text,favorite_count,retweet_count,created_at
1515732384615915526,"Breaking News:

220 Millions of Pakistanis are looking where IMRAN KHAN is looking.

#امپورٹڈ_حکومت_نامنظور… https://t.co/MxrO3dvKPa",1,1,Sun Apr 17 16:42:16 +0000 2022
1515732345697243140,"People from all walks of life, young and old, men and women, gathered at the Jinnah Jinnah venue to raise their voi… https://t.co/SoM3VYQW7j",0,1,Sun Apr 17 16:42:06 +0000 2022
1515732329708376067,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/9KKxEUhGD6",0,0,Sun Apr 17 16:42:03 +0000 2022
1515732291078787077,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/Nvact9v2CX",0,0,Sun Apr 17 16:41:53 +0000 2022
1515732251513962509,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/eyKHdgfXuS",0,0,Sun Apr 17 16:41:44 +0000 2022
1515732182337310721,"Excellent work, Bilal.

 #KarachiJalsa
#امپورٹڈ_حکومت_نامنظور https://t.co/Tq9Lmyy1q2",686,453,Sun Apr 17 16:41:27 +0000 2022
1515732153572769792,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/iOVvReiQmN",0,0,Sun Apr 17 16:41:21 +0000 2022
1515732108710486017,"I'm with you @ImranKhanPTI
#KarachiJalsa
#LahoreJalsa
#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/p7w3pypSFZ",0,0,Sun Apr 17 16:41:10 +0000 2022
1515731915172581377,"I can't see the hastag in the trending panel,, where's it??
#Karachi
#KarachiJalsa
#imrankhanPTI
#امپورٹڈ_حکومت_نامنظور",0,0,Sun Apr 17 16:40:24 +0000 2022
1515731888048066561,"I salute all those who have participated in the imported government na manzoor trend

#KarachiJalsa… https://t.co/6LJ5PaWTFr",1,0,Sun Apr 17 16:40:17 +0000 2022
1515731866447396871,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/6RMONO62tl",0,0,Sun Apr 17 16:40:12 +0000 2022
1515731810784796684,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/tl4DOAoQ6t",0,0,Sun Apr 17 16:39:59 +0000 2022
1515731807676911629,"Great people
#KarachiJalsa
#امپورٹڈ_حکومت_نامنظور https://t.co/A4NCUvL5rS",1,0,Sun Apr 17 16:39:58 +0000 2022
1515731774965432324,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/CV5dOaUICV",0,0,Sun Apr 17 16:39:50 +0000 2022
1515731699119935494,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/zW9bkwAYN8",0,0,Sun Apr 17 16:39:32 +0000 2022
1515731670020030465,"Thank you for choosing the wrong side. deep message for neutrals

#امپورٹڈ_حکومت_نامنظور
#KarachiJalsa https://t.co/NRpKji0EbB",52,97,Sun Apr 17 16:39:25 +0000 2022
1515731639204298758,"Every time 
#KarachiJalsa #PTI #امپورٹڈ_حکومت_نامنظور #imrankhanPTI # https://t.co/Agqr5HaqIn",2,2,Sun Apr 17 16:39:18 +0000 2022
1515731630597488647,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/6MGCF8Evkf",2,1,Sun Apr 17 16:39:16 +0000 2022
1515731544186691585,"Waving flags.
A sea of people.
Mazar-e-Quaid.
Full moon.
Everything was perfect last night.
Jaag utha hai saara wat… https://t.co/kaQFGiAM0Z",2,6,Sun Apr 17 16:38:55 +0000 2022
1515731511517057032,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/JXIwnVZcMH",0,0,Sun Apr 17 16:38:47 +0000 2022
1515731447776432128,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/gjLi52lul9",0,0,Sun Apr 17 16:38:32 +0000 2022
1515731443930042374,"I salute all those who have participated in the imported government na manzoor trend

#KarachiJalsa… https://t.co/CmUTx9z50t",3,2,Sun Apr 17 16:38:31 +0000 2022
1515731430437011459,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/LcFpzU9Drj",0,0,Sun Apr 17 16:38:28 +0000 2022
1515731413970169857,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/TuEOHmVmeD",0,0,Sun Apr 17 16:38:24 +0000 2022
1515731384672960514,@DrSadiaA 🤣🤣 a few of MQM folks already reached out to IK after yesterdays #KarachiJalsa. He refused to even talk t… https://t.co/1QTPbuTGpd,0,0,Sun Apr 17 16:38:17 +0000 2022
1515731364393500680,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/F5k3PzSXRJ",0,0,Sun Apr 17 16:38:12 +0000 2022
1515731259275816962,"Seem like neutrals changing their decisions 
#KarachiJalsa https://t.co/f8sKLwVxQm",1,1,Sun Apr 17 16:37:47 +0000 2022
1515731072230866952,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/piVZMJlAPz",0,0,Sun Apr 17 16:37:03 +0000 2022
1515731036922994691,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/kkHXCWzW0o",0,0,Sun Apr 17 16:36:54 +0000 2022
1515730986159546373,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/ddFMswdj7I",0,0,Sun Apr 17 16:36:42 +0000 2022
1515730829984608257,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/OoBZmQWU4z",1,0,Sun Apr 17 16:36:05 +0000 2022
1515730811819016196,Someone show this to DG ISI &amp; COAS General Bajawa that cute little innocent Pakistani kids sending LANAT on traitor… https://t.co/gvLC3DHPaT,1,0,Sun Apr 17 16:36:01 +0000 2022
1515730791862620160,"This is unbeatable !! Such a josh &amp; junoon..
Grandmother taking grandkids to #KarachiJalsa.
@ArsalanGhumman

Yeh ha… https://t.co/rzC9lyeTO9",4,3,Sun Apr 17 16:35:56 +0000 2022
1515730725256896516,"Huge number of people came out in support of the ousted Prime Minister Imran Khan.

@ImranIsmailPTI  @ImranKhanPTI… https://t.co/dyaTDDybUf",0,0,Sun Apr 17 16:35:40 +0000 2022
1515730688422690820,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/Js0B1RcPf2",0,0,Sun Apr 17 16:35:31 +0000 2022
1515730668629594113,"I salute all those who have participated in the imported government na manzoor trend
Imran khan
#KarachiJalsa
 #امپورٹڈ_حکومت_نامنظور",2,4,Sun Apr 17 16:35:26 +0000 2022
1515730668315193350,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/Dg2BsBtCUA",1,2,Sun Apr 17 16:35:26 +0000 2022
1515730646160785411,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/ojPUyqk2Zp",0,0,Sun Apr 17 16:35:21 +0000 2022
1515730624807673866,"Thank you Pakistanio

You made us proud!

👏 👏 👏 👏 👏 👏 👏 👏 👏 

#KarachiJalsa",0,0,Sun Apr 17 16:35:16 +0000 2022
1515730567958077445,"Watch! How Much People In Karachi Jalsa l PTI Power Show l Imran Khan Speech l Drone Views
https://t.co/S19HNX7J03… https://t.co/lM0wjxAfu4",12,2,Sun Apr 17 16:35:02 +0000 2022
1515730545581432836,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/mbbtVS8tcx",0,0,Sun Apr 17 16:34:57 +0000 2022
1515730533002760199,"Peshawar we are sorry that you lost, and Lahore we are sorry you can’t win against us. We are loyal to our hero and… https://t.co/w1QOWwOU7S",1,1,Sun Apr 17 16:34:54 +0000 2022
1515730529357897736,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/rexpLIIET0",0,0,Sun Apr 17 16:34:53 +0000 2022
1515730226973663232,"@HussainImranVOK @Asad_Umar  has introduced his Sons , for the future PTI dynasty in #KarachiJalsa  #karachi  His h… https://t.co/V5RZwTTpnY",1,0,Sun Apr 17 16:33:41 +0000 2022
1515730161630601221,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/TTJeALtrtG",0,0,Sun Apr 17 16:33:26 +0000 2022
1515730105699610630,"I'm with you @ImranKhanPTI
#KarachiJalsa

#امپورٹڈ_حکومت_نامنظور
#سازش_نہیں_مداخلت
#Wewantelection… https://t.co/izyJpjeBRk",0,0,Sun Apr 17 16:33:12 +0000 2022
1515730023692611585,"Best placard from #KarachiJalsa
#KarachiJalsaPTI
#امپورٹڈ_حکومت_نامنظور https://t.co/IRSlmfg9wX",0,1,Sun Apr 17 16:32:53 +0000 2022
1515729873779793924,"#KarachiJalsa
#امپورٹڈ_حکومت_نامنطور
Over 1 Billion Rupees Donated by Pakistanis in 24 hours on Imran Khan call.… https://t.co/2ligUs7oHa",3,7,Sun Apr 17 16:32:17 +0000 2022
1515729571005538316,"I am new here all PTI Fans follow me .i hope you all will support me .
@ImranKhanPTI zindabad🙌✌️
#KarachiJalsa
#follow",0,0,Sun Apr 17 16:31:05 +0000 2022
1515729508762013705,"Yesterday, most probably the Sindh Gov parked the tankers on the routes of Jalsa Gah. I myself crossed the road by… https://t.co/zoFSzEeaaO",0,0,Sun Apr 17 16:30:50 +0000 2022
